"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","0","20","20","1","0.000000","0","20"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_ABScrollNiagara.M_ABScrollNiagara","0","20","20","1","0.000000","0","31"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Woodchips_8x1_01.M_Woodchips_8x1_01","0","54","6","1","28.863283","0","266"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Shockwave_Refraction_01.M_Shockwave_Refraction_01","0","15","1","1","5.601783","0","73"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Fresnel.M_Master_Fresnel","0","47","2","1","22.091953","0","142"
"/Game/BLUEPRINTS/Materials/M_Concrete.M_Concrete","0","23","1","1","11.679851","0","59"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Solid_Panner.M_Master_Solid_Panner","0","54","3","1","24.757442","0","209"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_PannerScroll.M_PannerScroll","0","20","20","1","9.111171","0","20"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Fresnel_Masked.M_Master_Fresnel_Masked","0","79","85","1","33.803707","0","147"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_RockMesh_01.M_RockMesh_01","0","26","5","1","12.307479","0","58"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_RockSmall_01.M_RockSmall_01","0","9","9","1","3.757565","0","10"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Shockwave_01.M_Shockwave_01","0","6","6","1","2.548321","0","10"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Pistol_MuzzleFlash_4x1_A.M_Pistol_MuzzleFlash_4x1_A","0","9","9","1","3.859663","0","14"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_LightRay_01.M_LightRay_01","0","9","9","1","3.531499","0","12"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Knife_RibbonTrail_01.M_Knife_RibbonTrail_01","0","14","14","1","4.953392","0","14"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Debris_Tileable_01.M_Debris_Tileable_01","0","54","54","1","28.434820","0","62"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","46","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_PostProcess.M_PostProcess","49","4","1","1","2.183429","0","13"
"/Game/BLUEPRINTS/Materials/M_GlowFive.M_GlowFive","49","23","6","1","14.793889","0","230"
"/Game/Characters/Mixamo/Alpha_Joints_MAT.Alpha_Joints_MAT","49","26","1","1","13.914363","0","132"
"/Game/Characters/Mixamo/Alpha_Body_MAT.Alpha_Body_MAT","49","26","1","1","0.000000","0","132"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Tracer_B.M_Tracer_B","49","10","1","1","5.009935","0","46"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_RefractFresnel.M_Master_RefractFresnel","49","66","8","1","46.126820","0","1343"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_DemoScene.M_DemoScene","49","14","1","1","26.011765","0","115"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_PickupSet_1/Materials/M_Master_MetalFX.M_Master_MetalFX","49","58","1","1","38.168056","0","763"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_PickupSet_1/Materials/M_Ground.M_Ground","49","14","1","1","7.882706","0","85"
"/Game/BLUEPRINTS/FX/MY_FX/M_YellowCharacterOverlay.M_YellowCharacterOverlay","49","36","3","1","22.477194","0","182"
"/Game/BLUEPRINTS/FX/MY_FX/M_RedCharacterOverlay.M_RedCharacterOverlay","49","36","7","1","24.689486","0","180"
"/Game/BLUEPRINTS/Materials/M_Wall.M_Wall","49","0","58","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_GlowTwo.M_GlowTwo","49","0","23","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_GlowThree.M_GlowThree","49","99","90","2","84.200554","0","1554"
"/Game/BLUEPRINTS/Materials/M_GlowFour.M_GlowFour","49","0","23","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_Glow.M_Glow","49","0","67","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_GlassOne.M_GlassOne","49","0","33","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_BasicBackground.M_BasicBackground","49","0","56","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_PickupSet_1/Materials/M_Master_Fresnel.M_Master_Fresnel","49","0","26","1","0.000000","0","0"
"/Game/BLUEPRINTS/FX/MY_FX/M_CharacterOverlay.M_CharacterOverlay","49","0","36","1","0.000000","0","0"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_SpriteBlack.M_SpriteBlack","49","15","6","1","8.205702","0","58"
"/Game/BLUEPRINTS/DRONE_AI/AI_InfantryLogic/SciFiSoldier02/Demo/Materials/M_Background.M_Background","49","14","1","1","7.822148","0","39"
"/Game/BLUEPRINTS/DRONE_AI/AI_InfantryLogic/SciFiSoldier02/Materials/M_AIpostProcess.M_AIpostProcess","49","4","4","1","1.533321","0","6"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Particles/M_Projectile.M_Projectile","49","4","4","1","1.491088","0","7"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","42","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","25","1","0.000000","0","0"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","49","0","56","2","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","28","8","1","13.424492","0","241"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","23","8","1","18.900167","0","119"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Materials/M_Weapon.M_Weapon","49","14","1","1","7.329459","0","66"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Materials/M_Body.M_Body","49","14","1","1","6.269194","0","42"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Materials/M_Body_Cover.M_Body_Cover","49","14","1","1","9.102215","0","61"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Particles/M_Smoke.M_Smoke","49","9","1","1","3.666081","0","32"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Woodchips_8x1_01.M_Woodchips_8x1_01","49","54","1","1","24.904989","0","791"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Shockwave_Refraction_01.M_Shockwave_Refraction_01","49","15","1","1","6.746841","0","54"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_RockMesh_01.M_RockMesh_01","49","26","1","1","9.505446","0","151"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_RockSmall_01.M_RockSmall_01","49","9","1","1","3.947276","0","45"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Shockwave_01.M_Shockwave_01","49","6","1","1","2.087059","0","18"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Pistol_MuzzleFlash_4x1_A.M_Pistol_MuzzleFlash_4x1_A","49","9","1","1","3.219915","0","53"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_LightRay_01.M_LightRay_01","49","9","1","1","3.235032","0","41"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Knife_RibbonTrail_01.M_Knife_RibbonTrail_01","49","14","1","1","4.588203","0","98"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Explosion_8x8_A_01.M_Explosion_8x8_A_01","49","108","3","2","73.987732","0","724"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Debris_Tileable_01.M_Debris_Tileable_01","49","54","1","1","21.451571","0","461"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Fresnel.M_Master_Fresnel","49","47","1","1","21.353157","0","644"
"/Game/BLUEPRINTS/Materials/M_Concrete.M_Concrete","49","23","1","1","10.311074","0","169"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Solid_Panner.M_Master_Solid_Panner","49","58","1","1","24.860203","0","638"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_PannerScroll.M_PannerScroll","49","20","1","1","19.885012","0","172"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Fresnel_Masked.M_Master_Fresnel_Masked","49","85","1","1","32.360352","0","1160"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","49","20","1","1","12.559806","0","112"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Rayvfx/Materials/M_ABScrollNiagara.M_ABScrollNiagara","49","20","1","1","9.715531","0","128"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_Smoke.M_Smoke","49","6","1","1","3.666856","0","21"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_Simple_Bram.M_Simple_Bram","49","15","1","1","6.558544","0","60"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","49","20","1","1","0.000000","0","112"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_AdditiveNiagara.M_AdditiveNiagara","49","20","1","1","2.178247","0","98"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_ABScrollNiagara.M_ABScrollNiagara","49","20","1","1","0.000000","0","128"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_ABNiagara.M_ABNiagara","49","20","1","1","9.676355","0","90"
"/Game/BLUEPRINTS/FX/sA_Megapack_v1/sA_PickupSet_1/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","49","20","1","1","0.000000","0","112"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Taurus.M_Taurus","49","10","1","1","5.671976","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Sun.M_Sun","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Scorpio.M_Scorpio","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Sagittarius.M_Sagittarius","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Planet1.M_Planet1","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Planet.M_Planet","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Pisces.M_Pisces","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Orion.M_Orion","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Nebula1.M_Nebula1","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Nebula.M_Nebula","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Lion.M_Lion","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Libra.M_Libra","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Gemini.M_Gemini","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Galaxy.M_Galaxy","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Capricorn.M_Capricorn","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Cancer.M_Cancer","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_BigDipper.M_BigDipper","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Aries.M_Aries","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/FX/BigNiagaraBundle/NiagaraConstellations/Materials/M_Aquarius.M_Aquarius","49","10","1","1","0.000000","0","32"
"/Game/BLUEPRINTS/UI/Assets/wireone_Mat.wireone_Mat","49","8","1","1","5.309238","0","33"
"/Game/BLUEPRINTS/UI/Assets/INTEL_Icon_Mat.INTEL_Icon_Mat","49","31","1","1","17.224758","0","189"
"/Game/BLUEPRINTS/Materials/M_Hex_Tile_PulseBlue.M_Hex_Tile_PulseBlue","49","23","1","1","13.503665","0","162"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","49","24","2","2","26.875431","0","74"
"/Game/BLUEPRINTS/FX/MY_FX/M_PlayerLightning.M_PlayerLightning","49","10","1","1","6.033384","0","29"
"/Game/BLUEPRINTS/DRONE_AI/AI_DroneLogic/SW_Drone/Materials/M_Net.M_Net","49","31","9","1","16.025301","0","163"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EditorResources/FieldNodes/_Resources/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Pop_01.M_Pop_01","49","0","9","1","0.000000","0","0"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","49","0","9","1","0.000000","0","0"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_CrystalRefraction_01.M_CrystalRefraction_01","49","0","15","1","0.000000","0","0"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_AssaultRifle_MuzzleFlash_4x1.M_AssaultRifle_MuzzleFlash_4x1","49","0","9","1","0.000000","0","0"
"/Game/BLUEPRINTS/ITEM_Pickups/Weapons/SciFiWeapLight/FX/Materials/M_Plasma_01.M_Plasma_01","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","15","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_Steel.M_Steel","49","0","46","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_Chrome.M_Chrome","49","0","23","1","0.000000","0","0"
"/Game/BLUEPRINTS/Materials/M_Brushed_Nickel.M_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","46","1","0.000000","0","0"
